epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
70,9.999999747378752e-06,212,0.4373454451560974,,
71,,215,,,0.4364081025123596
71,9.999999747378752e-06,215,0.4368341565132141,,
72,,218,,,0.43659454584121704
72,9.999999747378752e-06,218,0.4373151659965515,,
73,,221,,,0.4363795518875122
73,9.999999747378752e-06,221,0.43742698431015015,,
74,,224,,,0.4362170100212097
74,9.999999747378752e-06,224,0.436514288187027,,
75,,227,,,0.4361840486526489
75,9.999999747378752e-06,227,0.43705031275749207,,
76,,230,,,0.4361642003059387
76,9.999999747378752e-06,230,0.4365221858024597,,
77,,233,,,0.43616345524787903
77,9.999999974752427e-07,233,0.436322957277298,,
78,,236,,,0.4361674189567566
78,9.999999974752427e-07,236,0.43629610538482666,,
79,,239,,,0.4362371861934662
79,9.999999974752427e-07,239,0.4368794560432434,,
80,,242,,,0.4361685812473297
80,9.999999974752427e-07,242,0.43644094467163086,,
81,,245,,,0.43615877628326416
81,9.999999974752427e-07,245,0.4364282190799713,,
82,,248,,,0.43616220355033875
82,9.999999974752427e-07,248,0.43650108575820923,,
83,,249,,0.436969518661499,
83,,251,,,0.4361649453639984
83,9.999999974752427e-07,251,0.43717339634895325,,
84,,254,,,0.4361876845359802
84,9.999999974752427e-07,254,0.4374334514141083,,
85,,257,,,0.4361669421195984
85,9.999999974752427e-07,257,0.43661603331565857,,
86,,260,,,0.43619582056999207
86,9.999999974752427e-07,260,0.4367225170135498,,
87,,263,,,0.4362025558948517
87,9.999999974752427e-07,263,0.43672969937324524,,
88,,266,,,0.4363393187522888
88,1.0000000116860974e-07,266,0.43684855103492737,,
89,,269,,,0.4362810552120209
89,1.0000000116860974e-07,269,0.4370424747467041,,
90,,272,,,0.43661215901374817
90,1.0000000116860974e-07,272,0.43773674964904785,,
91,,275,,,0.4365912675857544
91,1.0000000116860974e-07,275,0.4370037913322449,,
92,,278,,,0.43626099824905396
92,1.0000000116860974e-07,278,0.4369586110115051,,
93,,281,,,0.4363643229007721
93,1.0000000116860974e-07,281,0.4369421601295471,,
94,,284,,,0.4362896978855133
94,1.0000000116860974e-07,284,0.43699201941490173,,
95,,287,,,0.43628251552581787
95,1.0000000116860974e-07,287,0.43701237440109253,,
96,,290,,,0.4361613392829895
96,1.0000000116860974e-07,290,0.4368048906326294,,
97,,293,,,0.43617334961891174
97,1.0000000116860974e-07,293,0.4365079700946808,,
98,,296,,,0.436166375875473
98,1.0000000116860974e-07,296,0.4363209307193756,,
99,,299,,0.4642230272293091,
99,,299,,,0.436469703912735
99,9.99999993922529e-09,299,0.4392641484737396,,
100,,302,,,0.4363483488559723
100,9.99999993922529e-09,302,0.43685755133628845,,
101,,305,,,0.43619248270988464
101,9.99999993922529e-09,305,0.43684667348861694,,
102,,308,,,0.43618708848953247
102,9.99999993922529e-09,308,0.43629926443099976,,
103,,311,,,0.4363138973712921
103,9.99999993922529e-09,311,0.43698975443840027,,
104,,314,,,0.4364033341407776
104,9.99999993922529e-09,314,0.43687015771865845,,
105,,317,,,0.4362461566925049
105,9.99999993922529e-09,317,0.43640077114105225,,
106,,320,,,0.43616795539855957
106,9.99999993922529e-09,320,0.43664056062698364,,
107,,323,,,0.4362439513206482
107,9.99999993922529e-09,323,0.437534362077713,,
108,,326,,,0.436176061630249
108,9.99999993922529e-09,326,0.4363330602645874,,
109,,329,,,0.4362030327320099
109,9.99999993922529e-09,329,0.43683546781539917,,
110,,332,,,0.4363122582435608
110,9.99999993922529e-09,332,0.43843501806259155,,
111,,335,,,0.4363573491573334
111,9.99999993922529e-09,335,0.43746912479400635,,
112,,338,,,0.43651527166366577
112,9.99999993922529e-09,338,0.4369966983795166,,
113,,341,,,0.43654191493988037
113,9.99999993922529e-09,341,0.4376021921634674,,
114,,344,,,0.43632566928863525
114,9.99999993922529e-09,344,0.43720054626464844,,
115,,347,,,0.43627098202705383
115,9.99999993922529e-09,347,0.43634602427482605,,
116,,349,,0.4367559552192688,
116,,350,,,0.43622010946273804
116,9.99999993922529e-09,350,0.4367832839488983,,
117,,353,,,0.4363698959350586
117,9.99999993922529e-09,353,0.4372182786464691,,
118,,356,,,0.4361588656902313
118,9.99999993922529e-09,356,0.4379293620586395,,
119,,359,,,0.4362533688545227
119,9.99999993922529e-09,359,0.4382030963897705,,
120,,362,,,0.43640732765197754
120,9.99999993922529e-09,362,0.4369249641895294,,
121,,365,,,0.4364286959171295
121,9.99999993922529e-09,365,0.43650197982788086,,
122,,368,,,0.43633386492729187
122,9.99999993922529e-09,368,0.4371558427810669,,
123,,371,,,0.4363972246646881
123,9.99999993922529e-09,371,0.4367658495903015,,
124,,374,,,0.4362961947917938
124,9.99999993922529e-09,374,0.4367406666278839,,
125,,377,,,0.43621936440467834
125,9.99999993922529e-09,377,0.43657445907592773,,
126,,380,,,0.4362543523311615
126,9.99999993922529e-09,380,0.43781983852386475,,
127,,383,,,0.4362468123435974
127,9.99999993922529e-09,383,0.43713971972465515,,
128,,386,,,0.4361861050128937
128,9.99999993922529e-09,386,0.4366159439086914,,
129,,389,,,0.4361724555492401
129,9.99999993922529e-09,389,0.4368492662906647,,
130,,392,,,0.4362356960773468
130,9.99999993922529e-09,392,0.4367159605026245,,
131,,395,,,0.4363403618335724
131,9.99999993922529e-09,395,0.4369545578956604,,
132,,398,,,0.43636825680732727
132,9.99999993922529e-09,398,0.43647587299346924,,
133,,399,,0.4365730285644531,
133,,401,,,0.43634340167045593
133,9.99999993922529e-09,401,0.4365173578262329,,
134,,404,,,0.43623560667037964
134,9.99999993922529e-09,404,0.43648675084114075,,
135,,407,,,0.4361824691295624
135,9.99999993922529e-09,407,0.4369509220123291,,
136,,410,,,0.43616265058517456
136,9.99999993922529e-09,410,0.43676385283470154,,
137,,413,,,0.43618571758270264
137,9.99999993922529e-09,413,0.43682998418807983,,
138,,416,,,0.4362485408782959
138,9.99999993922529e-09,416,0.43698641657829285,,
139,,419,,,0.43617475032806396
139,9.99999993922529e-09,419,0.43632107973098755,,
140,,422,,,0.43618249893188477
140,9.99999993922529e-09,422,0.436703085899353,,
141,,425,,,0.43620386719703674
141,9.99999993922529e-09,425,0.43720555305480957,,
142,,428,,,0.4361896514892578
142,9.99999993922529e-09,428,0.43682053685188293,,
143,,431,,,0.43618646264076233
143,9.99999993922529e-09,431,0.43639886379241943,,
144,,434,,,0.43620285391807556
144,9.99999993922529e-09,434,0.43657752871513367,,
145,,437,,,0.436240553855896
145,9.99999993922529e-09,437,0.437506765127182,,
146,,440,,,0.43618273735046387
146,9.99999993922529e-09,440,0.436820387840271,,
147,,443,,,0.4362119734287262
147,9.99999993922529e-09,443,0.43664953112602234,,
148,,446,,,0.436167448759079
148,9.99999993922529e-09,446,0.4381698966026306,,
149,,449,,0.43702462315559387,
149,,449,,,0.4361599385738373
149,9.99999993922529e-09,449,0.43657225370407104,,
150,,452,,,0.4361855387687683
150,9.99999993922529e-09,452,0.43668487668037415,,
151,,455,,,0.43634578585624695
151,9.99999993922529e-09,455,0.43728819489479065,,
152,,458,,,0.4362924098968506
152,9.99999993922529e-09,458,0.4366024136543274,,
153,,461,,,0.43625393509864807
153,9.99999993922529e-09,461,0.43716228008270264,,
154,,464,,,0.4361783564090729
154,9.99999993922529e-09,464,0.43676087260246277,,
155,,467,,,0.43625494837760925
155,9.99999993922529e-09,467,0.43697479367256165,,
156,,470,,,0.4362865090370178
156,9.99999993922529e-09,470,0.43646910786628723,,
157,,473,,,0.43641042709350586
157,9.99999993922529e-09,473,0.4371277093887329,,
158,,476,,,0.43640556931495667
158,9.99999993922529e-09,476,0.43647658824920654,,
159,,479,,,0.43644338846206665
159,9.99999993922529e-09,479,0.43707475066185,,
160,,482,,,0.4362621605396271
160,9.99999993922529e-09,482,0.4363393485546112,,
161,,485,,,0.43621689081192017
161,9.99999993922529e-09,485,0.4362711012363434,,
162,,488,,,0.436247318983078
162,9.99999993922529e-09,488,0.4365202486515045,,
163,,491,,,0.436440646648407
163,9.99999993922529e-09,491,0.43748095631599426,,
164,,494,,,0.43619441986083984
164,9.99999993922529e-09,494,0.4367009997367859,,
165,,497,,,0.43626612424850464
165,9.99999993922529e-09,497,0.4368875026702881,,
166,,499,,0.4368613362312317,
166,,500,,,0.4362318813800812
166,9.99999993922529e-09,500,0.4368517994880676,,
167,,503,,,0.4363028109073639
167,9.99999993922529e-09,503,0.4368668496608734,,
168,,506,,,0.4362160265445709
168,9.99999993922529e-09,506,0.43750083446502686,,
169,,509,,,0.4362223446369171
169,9.99999993922529e-09,509,0.43651536107063293,,
170,,512,,,0.4362808167934418
170,9.99999993922529e-09,512,0.4372885525226593,,
171,,515,,,0.4363210201263428
171,9.99999993922529e-09,515,0.4373968541622162,,
172,,518,,,0.4362262189388275
172,9.99999993922529e-09,518,0.4365738034248352,,
173,,521,,,0.436175137758255
173,9.99999993922529e-09,521,0.4383896291255951,,
174,,524,,,0.4361662268638611
174,9.99999993922529e-09,524,0.43667876720428467,,
175,,527,,,0.4361691474914551
175,9.99999993922529e-09,527,0.43630096316337585,,
176,,530,,,0.4361717700958252
176,9.99999993922529e-09,530,0.43650317192077637,,
177,,533,,,0.43618690967559814
177,9.99999993922529e-09,533,0.43702879548072815,,
178,,536,,,0.4362679421901703
178,9.99999993922529e-09,536,0.4376325309276581,,
179,,539,,,0.43634849786758423
179,9.99999993922529e-09,539,0.43676382303237915,,
180,,542,,,0.4364786446094513
180,9.99999993922529e-09,542,0.43731585144996643,,
181,,545,,,0.4362020492553711
181,9.99999993922529e-09,545,0.4367152750492096,,
182,,548,,,0.43618685007095337
182,9.99999993922529e-09,548,0.4366706609725952,,
183,,549,,0.4366174340248108,
183,,551,,,0.4362630248069763
183,9.99999993922529e-09,551,0.4376588463783264,,
184,,554,,,0.4362880289554596
184,9.99999993922529e-09,554,0.4364713430404663,,
185,,557,,,0.4362568259239197
185,9.99999993922529e-09,557,0.4375731647014618,,
186,,560,,,0.43633753061294556
186,9.99999993922529e-09,560,0.43703699111938477,,
187,,563,,,0.4362569749355316
187,9.99999993922529e-09,563,0.4368666112422943,,
188,,566,,,0.4361661970615387
188,9.99999993922529e-09,566,0.4370197355747223,,
189,,569,,,0.43624988198280334
189,9.99999993922529e-09,569,0.43733349442481995,,
190,,572,,,0.4362117052078247
190,9.99999993922529e-09,572,0.4374704360961914,,
191,,575,,,0.43616053462028503
191,9.99999993922529e-09,575,0.43668806552886963,,
192,,578,,,0.4361621141433716
192,9.99999993922529e-09,578,0.4365103840827942,,
193,,581,,,0.43617719411849976
193,9.99999993922529e-09,581,0.4368346333503723,,
194,,584,,,0.4361976385116577
194,9.99999993922529e-09,584,0.43682000041007996,,
195,,587,,,0.43643516302108765
195,9.99999993922529e-09,587,0.4379599392414093,,
196,,590,,,0.43625330924987793
196,9.99999993922529e-09,590,0.43730074167251587,,
197,,593,,,0.43656671047210693
197,9.99999993922529e-09,593,0.4378361403942108,,
198,,596,,,0.4364474415779114
198,9.99999993922529e-09,596,0.4364646375179291,,
199,,599,,0.43713751435279846,
199,,599,,,0.43639424443244934
199,9.99999993922529e-09,599,0.4366361200809479,,
200,,602,,,0.4365813732147217
200,9.99999993922529e-09,602,0.4369269907474518,,
201,,605,,,0.4368911683559418
201,9.99999993922529e-09,605,0.4378795027732849,,
202,,608,,,0.4366733729839325
202,9.99999993922529e-09,608,0.43644455075263977,,
203,,611,,,0.43634936213493347
203,9.99999993922529e-09,611,0.4365655481815338,,
204,,614,,,0.43672722578048706
204,9.99999993922529e-09,614,0.4378424286842346,,
205,,617,,,0.4364667534828186
205,9.99999993922529e-09,617,0.43642473220825195,,
206,,620,,,0.4362238347530365
206,9.99999993922529e-09,620,0.43684884905815125,,
207,,623,,,0.4361836016178131
207,9.99999993922529e-09,623,0.43737098574638367,,
208,,626,,,0.4361620843410492
208,9.99999993922529e-09,626,0.43672847747802734,,
209,,629,,,0.43620118498802185
209,9.99999993922529e-09,629,0.4369007349014282,,
210,,632,,,0.4361761808395386
210,9.99999993922529e-09,632,0.43629249930381775,,
211,,635,,,0.4361627697944641
211,9.99999993922529e-09,635,0.43655630946159363,,
212,,638,,,0.4363129138946533
212,9.99999993922529e-09,638,0.43819671869277954,,
213,,641,,,0.43622609972953796
213,9.99999993922529e-09,641,0.4380291998386383,,
214,,644,,,0.43634310364723206
214,9.99999993922529e-09,644,0.4368540942668915,,
215,,647,,,0.43643492460250854
215,9.99999993922529e-09,647,0.4369064271450043,,
216,,649,,0.43650132417678833,
216,,650,,,0.4362223446369171
216,9.99999993922529e-09,650,0.43660417199134827,,
217,,653,,,0.4362359046936035
217,9.99999993922529e-09,653,0.4366341829299927,,
218,,656,,,0.4362454116344452
218,9.99999993922529e-09,656,0.43668320775032043,,
219,,659,,,0.4362770915031433
219,9.99999993922529e-09,659,0.4364211857318878,,
220,,662,,,0.4361976385116577
220,9.99999993922529e-09,662,0.43661171197891235,,
221,,665,,,0.4361656904220581
221,9.99999993922529e-09,665,0.4364408254623413,,
222,,668,,,0.4361703097820282
222,9.99999993922529e-09,668,0.43651488423347473,,
223,,671,,,0.4361758530139923
223,9.99999993922529e-09,671,0.43656325340270996,,
224,,674,,,0.4362963140010834
224,9.99999993922529e-09,674,0.4371427893638611,,
225,,677,,,0.43624404072761536
225,9.99999993922529e-09,677,0.4362717270851135,,
226,,680,,,0.43616941571235657
226,9.99999993922529e-09,680,0.43731510639190674,,
227,,683,,,0.43621331453323364
227,9.99999993922529e-09,683,0.4367961585521698,,
228,,686,,,0.4361649453639984
228,9.99999993922529e-09,686,0.43640369176864624,,
229,,689,,,0.43618422746658325
229,9.99999993922529e-09,689,0.43680715560913086,,
230,,692,,,0.43621525168418884
230,9.99999993922529e-09,692,0.4373314380645752,,
231,,695,,,0.43618685007095337
231,9.99999993922529e-09,695,0.43758583068847656,,
232,,698,,,0.4362123906612396
232,9.99999993922529e-09,698,0.4376373887062073,,
233,,699,,0.4366109371185303,
233,,701,,,0.4366302788257599
233,9.99999993922529e-09,701,0.43879055976867676,,
234,,704,,,0.43696966767311096
234,9.99999993922529e-09,704,0.43805843591690063,,
235,,707,,,0.43663936853408813
235,9.99999993922529e-09,707,0.43675827980041504,,
236,,710,,,0.43687108159065247
236,9.99999993922529e-09,710,0.4384101331233978,,
237,,713,,,0.4367634057998657
237,9.99999993922529e-09,713,0.4368411898612976,,
238,,716,,,0.43688657879829407
238,9.99999993922529e-09,716,0.4370124340057373,,
239,,719,,,0.436709463596344
239,9.99999993922529e-09,719,0.436469167470932,,
240,,722,,,0.43681833148002625
240,9.99999993922529e-09,722,0.4376707971096039,,
241,,725,,,0.4366125166416168
241,9.99999993922529e-09,725,0.43629229068756104,,
242,,728,,,0.43646183609962463
242,9.99999993922529e-09,728,0.43698951601982117,,
243,,731,,,0.4369164705276489
243,9.99999993922529e-09,731,0.439098596572876,,
244,,734,,,0.4363447427749634
244,9.99999993922529e-09,734,0.43728622794151306,,
245,,737,,,0.4363393187522888
245,9.99999993922529e-09,737,0.4379540681838989,,
246,,740,,,0.43622589111328125
246,9.99999993922529e-09,740,0.4377392828464508,,
247,,743,,,0.4361813962459564
247,9.99999993922529e-09,743,0.4367605447769165,,
248,,746,,,0.43615901470184326
248,9.99999993922529e-09,746,0.4365707337856293,,
249,,749,,0.4441213607788086,
249,,749,,,0.43624022603034973
249,9.99999993922529e-09,749,0.43730127811431885,,
250,,752,,,0.4365544319152832
250,9.99999993922529e-09,752,0.4377727806568146,,
251,,755,,,0.4363814890384674
251,9.99999993922529e-09,755,0.43628188967704773,,
252,,758,,,0.4361672103404999
252,9.99999993922529e-09,758,0.4375753700733185,,
253,,761,,,0.436196506023407
253,9.99999993922529e-09,761,0.4365549087524414,,
254,,764,,,0.43624117970466614
254,9.99999993922529e-09,764,0.4372866451740265,,
255,,767,,,0.43619754910469055
255,9.99999993922529e-09,767,0.4369778633117676,,
256,,770,,,0.4362008571624756
256,9.99999993922529e-09,770,0.4363047182559967,,
257,,773,,,0.43624091148376465
257,9.99999993922529e-09,773,0.438034325838089,,
258,,776,,,0.43619152903556824
258,9.99999993922529e-09,776,0.4383459985256195,,
259,,779,,,0.43625348806381226
259,9.99999993922529e-09,779,0.4367341101169586,,
260,,782,,,0.43615907430648804
260,9.99999993922529e-09,782,0.4370626211166382,,
261,,785,,,0.43617668747901917
261,9.99999993922529e-09,785,0.436753511428833,,
262,,788,,,0.43616586923599243
262,9.99999993922529e-09,788,0.43641355633735657,,
263,,791,,,0.43628591299057007
263,9.99999993922529e-09,791,0.43725070357322693,,
264,,794,,,0.43615981936454773
264,9.99999993922529e-09,794,0.4373682141304016,,
265,,797,,,0.43623974919319153
265,9.99999993922529e-09,797,0.4376595914363861,,
266,,799,,0.4361317753791809,
266,,800,,,0.43619638681411743
266,9.99999993922529e-09,800,0.43639329075813293,,
267,,803,,,0.4361693859100342
267,9.99999993922529e-09,803,0.43644407391548157,,
268,,806,,,0.4361589848995209
268,9.99999993922529e-09,806,0.43649449944496155,,
269,,809,,,0.4361889660358429
269,9.99999993922529e-09,809,0.43660980463027954,,
270,,812,,,0.43632975220680237
270,9.99999993922529e-09,812,0.43702003359794617,,
271,,815,,,0.43616995215415955
271,9.99999993922529e-09,815,0.43695682287216187,,
272,,818,,,0.43616464734077454
272,9.99999993922529e-09,818,0.43641728162765503,,
273,,821,,,0.4362105131149292
273,9.99999993922529e-09,821,0.43697598576545715,,
274,,824,,,0.4361673593521118
274,9.99999993922529e-09,824,0.4366186261177063,,
275,,827,,,0.43617576360702515
275,9.99999993922529e-09,827,0.4365069270133972,,
276,,830,,,0.4361775815486908
276,9.99999993922529e-09,830,0.43656545877456665,,
277,,833,,,0.4362524151802063
277,9.99999993922529e-09,833,0.4380621910095215,,
278,,836,,,0.4362512230873108
278,9.99999993922529e-09,836,0.43654289841651917,,
279,,839,,,0.43619415163993835
279,9.99999993922529e-09,839,0.4364950358867645,,
280,,842,,,0.4361851215362549
280,9.99999993922529e-09,842,0.4366455674171448,,
281,,845,,,0.4361681640148163
281,9.99999993922529e-09,845,0.4362962245941162,,
282,,848,,,0.43617403507232666
282,9.99999993922529e-09,848,0.4365646541118622,,
283,,849,,0.4363721013069153,
283,,851,,,0.43632298707962036
283,9.99999993922529e-09,851,0.4372132420539856,,
284,,854,,,0.43618667125701904
284,9.99999993922529e-09,854,0.43696096539497375,,
285,,857,,,0.43625903129577637
285,9.99999993922529e-09,857,0.4370725154876709,,
286,,860,,,0.43633806705474854
286,9.99999993922529e-09,860,0.43760785460472107,,
287,,863,,,0.4361729025840759
287,9.99999993922529e-09,863,0.4374278783798218,,
288,,866,,,0.4361630976200104
288,9.99999993922529e-09,866,0.43644705414772034,,
289,,869,,,0.43619686365127563
289,9.99999993922529e-09,869,0.436542809009552,,
290,,872,,,0.4361666738986969
290,9.99999993922529e-09,872,0.43630585074424744,,
291,,875,,,0.43617430329322815
291,9.99999993922529e-09,875,0.4364748001098633,,
292,,878,,,0.4363096058368683
292,9.99999993922529e-09,878,0.43836510181427,,
293,,881,,,0.4363044500350952
293,9.99999993922529e-09,881,0.43645280599594116,,
294,,884,,,0.4365376830101013
294,9.99999993922529e-09,884,0.43729260563850403,,
295,,887,,,0.4361845552921295
295,9.99999993922529e-09,887,0.43757861852645874,,
296,,890,,,0.43625691533088684
296,9.99999993922529e-09,890,0.43663692474365234,,
297,,893,,,0.43616983294487
297,9.99999993922529e-09,893,0.43711304664611816,,
298,,896,,,0.4361734092235565
298,9.99999993922529e-09,896,0.4363720118999481,,
299,,899,,0.44264018535614014,
299,,899,,,0.4361690282821655
299,9.99999993922529e-09,899,0.436745285987854,,
300,,902,,,0.4362093508243561
300,9.99999993922529e-09,902,0.43649032711982727,,
301,,905,,,0.43616291880607605
301,9.99999993922529e-09,905,0.43687695264816284,,
302,,908,,,0.4362542927265167
302,9.99999993922529e-09,908,0.43699541687965393,,
303,,911,,,0.4362179636955261
303,9.99999993922529e-09,911,0.438040554523468,,
304,,914,,,0.43619504570961
304,9.99999993922529e-09,914,0.4375750422477722,,
305,,917,,,0.4362185001373291
305,9.99999993922529e-09,917,0.4363550841808319,,
306,,920,,,0.4363802969455719
306,9.99999993922529e-09,920,0.4371287524700165,,
307,,923,,,0.4363137185573578
307,9.99999993922529e-09,923,0.4363143742084503,,
308,,926,,,0.43623965978622437
308,9.99999993922529e-09,926,0.43648838996887207,,
309,,929,,,0.43630507588386536
309,9.99999993922529e-09,929,0.43705666065216064,,
310,,932,,,0.4362351894378662
310,9.99999993922529e-09,932,0.43653830885887146,,
311,,935,,,0.4361978769302368
311,9.99999993922529e-09,935,0.43721428513526917,,
312,,938,,,0.43617475032806396
312,9.99999993922529e-09,938,0.43672993779182434,,
313,,941,,,0.4362543523311615
313,9.99999993922529e-09,941,0.43686383962631226,,
314,,944,,,0.4362327456474304
314,9.99999993922529e-09,944,0.43661588430404663,,
315,,947,,,0.4361690282821655
315,9.99999993922529e-09,947,0.43671151995658875,,
316,,949,,0.4362088441848755,
316,,950,,,0.4361775815486908
316,9.99999993922529e-09,950,0.4365409314632416,,
317,,953,,,0.43617427349090576
317,9.99999993922529e-09,953,0.4364089071750641,,
318,,956,,,0.43618085980415344
318,9.99999993922529e-09,956,0.4370567500591278,,
319,,959,,,0.4363243579864502
319,9.99999993922529e-09,959,0.4377206563949585,,
320,,962,,,0.4367032051086426
320,9.99999993922529e-09,962,0.4381713569164276,,
321,,965,,,0.4364148676395416
321,9.99999993922529e-09,965,0.4365442991256714,,
322,,968,,,0.4364506006240845
322,9.99999993922529e-09,968,0.4365316927433014,,
323,,971,,,0.4363977313041687
323,9.99999993922529e-09,971,0.43774107098579407,,
324,,974,,,0.4365239143371582
324,9.99999993922529e-09,974,0.4368385672569275,,
325,,977,,,0.4363439381122589
