epoch,learning_rate,step,train_loss_epoch,train_loss_step,val_loss
326,,980,,,0.30162814259529114
326,9.99999993922529e-09,980,0.3049355447292328,,
327,,983,,,0.30049383640289307
327,9.99999993922529e-09,983,0.3063817620277405,,
328,,986,,,0.29923221468925476
328,9.99999993922529e-09,986,0.2988223433494568,,
329,,989,,,0.30199894309043884
329,9.99999993922529e-09,989,0.3009338080883026,,
330,,992,,,0.30664676427841187
330,9.99999993922529e-09,992,0.3048926293849945,,
331,,995,,,0.30325788259506226
331,9.99999993922529e-09,995,0.30212756991386414,,
332,,998,,,0.30357033014297485
332,9.99999993922529e-09,998,0.30498912930488586,,
333,,999,,0.3039590120315552,
333,,1001,,,0.3008764684200287
333,9.99999993922529e-09,1001,0.3045644462108612,,
334,,1004,,,0.30595532059669495
334,9.99999993922529e-09,1004,0.3034262955188751,,
335,,1007,,,0.3019132614135742
335,9.99999993922529e-09,1007,0.30428093671798706,,
336,,1010,,,0.29927968978881836
336,9.99999993922529e-09,1010,0.30244866013526917,,
337,,1013,,,0.30522629618644714
337,9.99999993922529e-09,1013,0.30201300978660583,,
338,,1016,,,0.3060115575790405
338,9.99999993922529e-09,1016,0.30181989073753357,,
339,,1019,,,0.30235809087753296
339,9.99999993922529e-09,1019,0.30397671461105347,,
340,,1022,,,0.30129700899124146
340,9.99999993922529e-09,1022,0.30267855525016785,,
341,,1025,,,0.3004467785358429
341,9.99999993922529e-09,1025,0.3041253089904785,,
342,,1028,,,0.3054935038089752
342,9.99999993922529e-09,1028,0.30747324228286743,,
343,,1031,,,0.30644187331199646
343,9.99999993922529e-09,1031,0.305913507938385,,
344,,1034,,,0.30455467104911804
344,9.99999993922529e-09,1034,0.2994179427623749,,
345,,1037,,,0.30324333906173706
345,9.99999993922529e-09,1037,0.3042882978916168,,
346,,1040,,,0.299883097410202
346,9.99999993922529e-09,1040,0.3043164908885956,,
347,,1043,,,0.30225086212158203
347,9.99999993922529e-09,1043,0.3007572591304779,,
348,,1046,,,0.3010985553264618
348,9.99999993922529e-09,1046,0.30074119567871094,,
349,,1049,,0.3067251741886139,
349,,1049,,,0.3019442856311798
349,9.99999993922529e-09,1049,0.30193978548049927,,
350,,1052,,,0.3024117350578308
350,9.99999993922529e-09,1052,0.30623042583465576,,
351,,1055,,,0.30125895142555237
351,9.99999993922529e-09,1055,0.30736640095710754,,
352,,1058,,,0.30237627029418945
352,9.99999993922529e-09,1058,0.299305260181427,,
353,,1061,,,0.30306604504585266
353,9.99999993922529e-09,1061,0.2996378540992737,,
354,,1064,,,0.3050895631313324
354,9.99999993922529e-09,1064,0.3079203963279724,,
355,,1067,,,0.29867660999298096
355,9.99999993922529e-09,1067,0.3067356050014496,,
356,,1070,,,0.3006865978240967
356,9.99999993922529e-09,1070,0.30572623014450073,,
357,,1073,,,0.2996934950351715
357,9.99999993922529e-09,1073,0.3030884563922882,,
358,,1076,,,0.3005073368549347
358,9.99999993922529e-09,1076,0.30548879504203796,,
359,,1079,,,0.3034806549549103
359,9.99999993922529e-09,1079,0.30131417512893677,,
360,,1082,,,0.3039746880531311
360,9.99999993922529e-09,1082,0.30289769172668457,,
361,,1085,,,0.30466946959495544
361,9.99999993922529e-09,1085,0.30437907576560974,,
362,,1088,,,0.30386099219322205
362,9.99999993922529e-09,1088,0.3033929169178009,,
363,,1091,,,0.30165526270866394
363,9.99999993922529e-09,1091,0.30323526263237,,
364,,1094,,,0.3039790391921997
364,9.99999993922529e-09,1094,0.3019011318683624,,
365,,1097,,,0.3017496168613434
365,9.99999993922529e-09,1097,0.30511701107025146,,
366,,1099,,0.30627986788749695,
366,,1100,,,0.3043730854988098
366,9.99999993922529e-09,1100,0.2998800575733185,,
367,,1103,,,0.30256086587905884
367,9.99999993922529e-09,1103,0.30729755759239197,,
368,,1106,,,0.3072659969329834
368,9.99999993922529e-09,1106,0.2995409369468689,,
369,,1109,,,0.3071058690547943
369,9.99999993922529e-09,1109,0.3024803400039673,,
370,,1112,,,0.29833197593688965
370,9.99999993922529e-09,1112,0.30677530169487,,
371,,1115,,,0.3038170039653778
371,9.99999993922529e-09,1115,0.307833194732666,,
372,,1118,,,0.3012147843837738
372,9.99999993922529e-09,1118,0.30715638399124146,,
373,,1121,,,0.3067706525325775
373,9.99999993922529e-09,1121,0.30281245708465576,,
374,,1124,,,0.29946169257164
374,9.99999993922529e-09,1124,0.3032451868057251,,
375,,1127,,,0.30495908856391907
375,9.99999993922529e-09,1127,0.3061197102069855,,
376,,1130,,,0.307283878326416
376,9.99999993922529e-09,1130,0.30231335759162903,,
377,,1133,,,0.3065877854824066
377,9.99999993922529e-09,1133,0.30513957142829895,,
378,,1136,,,0.30341836810112
378,9.99999993922529e-09,1136,0.3023345172405243,,
379,,1139,,,0.30390995740890503
379,9.99999993922529e-09,1139,0.29920852184295654,,
380,,1142,,,0.30419060587882996
380,9.99999993922529e-09,1142,0.3064354360103607,,
381,,1145,,,0.3040945529937744
381,9.99999993922529e-09,1145,0.30628159642219543,,
382,,1148,,,0.3052096366882324
382,9.99999993922529e-09,1148,0.29811862111091614,,
383,,1149,,0.30660533905029297,
383,,1151,,,0.30150309205055237
383,9.99999993922529e-09,1151,0.306183397769928,,
384,,1154,,,0.30443522334098816
384,9.99999993922529e-09,1154,0.30390235781669617,,
385,,1157,,,0.30353406071662903
385,9.99999993922529e-09,1157,0.30200672149658203,,
386,,1160,,,0.3007013499736786
386,9.99999993922529e-09,1160,0.30527278780937195,,
387,,1163,,,0.30599769949913025
387,9.99999993922529e-09,1163,0.30473044514656067,,
388,,1166,,,0.3023725152015686
388,9.99999993922529e-09,1166,0.2993209660053253,,
389,,1169,,,0.3054784834384918
389,9.99999993922529e-09,1169,0.3029654622077942,,
390,,1172,,,0.30343717336654663
390,9.99999993922529e-09,1172,0.3038041591644287,,
391,,1175,,,0.30540990829467773
391,9.99999993922529e-09,1175,0.3053332269191742,,
392,,1178,,,0.29679569602012634
392,9.99999993922529e-09,1178,0.3015933036804199,,
393,,1181,,,0.3061489164829254
393,9.99999993922529e-09,1181,0.3063465654850006,,
394,,1184,,,0.3017076253890991
394,9.99999993922529e-09,1184,0.30188843607902527,,
395,,1187,,,0.3022230863571167
395,9.99999993922529e-09,1187,0.3058699071407318,,
396,,1190,,,0.30445173382759094
396,9.99999993922529e-09,1190,0.3041500151157379,,
397,,1193,,,0.30132389068603516
397,9.99999993922529e-09,1193,0.3074011504650116,,
398,,1196,,,0.3023037314414978
398,9.99999993922529e-09,1196,0.30324774980545044,,
399,,1199,,0.2975805699825287,
399,,1199,,,0.3051315248012543
399,9.99999993922529e-09,1199,0.3037479817867279,,
400,,1202,,,0.30593493580818176
400,9.99999993922529e-09,1202,0.3002578318119049,,
401,,1205,,,0.30123022198677063
401,9.99999993922529e-09,1205,0.30340704321861267,,
402,,1208,,,0.3031121492385864
402,9.99999993922529e-09,1208,0.30385762453079224,,
403,,1211,,,0.3039359748363495
403,9.99999993922529e-09,1211,0.3041304051876068,,
404,,1214,,,0.3055097460746765
404,9.99999993922529e-09,1214,0.30446600914001465,,
405,,1217,,,0.30522802472114563
405,9.99999993922529e-09,1217,0.30517101287841797,,
406,,1220,,,0.30226972699165344
406,9.99999993922529e-09,1220,0.30241793394088745,,
407,,1223,,,0.3005499243736267
407,9.99999993922529e-09,1223,0.3041324019432068,,
408,,1226,,,0.3034532368183136
408,9.99999993922529e-09,1226,0.3050272762775421,,
409,,1229,,,0.3022911548614502
409,9.99999993922529e-09,1229,0.3015501797199249,,
410,,1232,,,0.304077684879303
410,9.99999993922529e-09,1232,0.3009544610977173,,
411,,1235,,,0.3026934266090393
411,9.99999993922529e-09,1235,0.30173546075820923,,
412,,1238,,,0.3011927306652069
412,9.99999993922529e-09,1238,0.30326932668685913,,
413,,1241,,,0.29912877082824707
413,9.99999993922529e-09,1241,0.3025928735733032,,
414,,1244,,,0.3047872483730316
414,9.99999993922529e-09,1244,0.3039666712284088,,
415,,1247,,,0.3021707534790039
415,9.99999993922529e-09,1247,0.30257654190063477,,
416,,1249,,0.3058139383792877,
416,,1250,,,0.3024892508983612
416,9.99999993922529e-09,1250,0.3016970753669739,,
417,,1253,,,0.3063258230686188
417,9.99999993922529e-09,1253,0.30106011033058167,,
418,,1256,,,0.30523499846458435
418,9.99999993922529e-09,1256,0.30399876832962036,,
419,,1259,,,0.30432644486427307
419,9.99999993922529e-09,1259,0.3086296617984772,,
420,,1262,,,0.3027186989784241
420,9.99999993922529e-09,1262,0.3043629825115204,,
421,,1265,,,0.3042285144329071
421,9.99999993922529e-09,1265,0.30387187004089355,,
422,,1268,,,0.30200111865997314
422,9.99999993922529e-09,1268,0.30660921335220337,,
423,,1271,,,0.30516669154167175
423,9.99999993922529e-09,1271,0.3078448474407196,,
424,,1274,,,0.30247819423675537
424,9.99999993922529e-09,1274,0.3041714131832123,,
425,,1277,,,0.30544376373291016
425,9.99999993922529e-09,1277,0.30177441239356995,,
426,,1280,,,0.3028468191623688
426,9.99999993922529e-09,1280,0.3044814467430115,,
427,,1283,,,0.3063375651836395
427,9.99999993922529e-09,1283,0.3029811382293701,,
428,,1286,,,0.3016854524612427
428,9.99999993922529e-09,1286,0.2971342206001282,,
429,,1289,,,0.3036430776119232
429,9.99999993922529e-09,1289,0.3020372688770294,,
430,,1292,,,0.2999873757362366
430,9.99999993922529e-09,1292,0.3040389120578766,,
431,,1295,,,0.3006214499473572
431,9.99999993922529e-09,1295,0.3033442199230194,,
432,,1298,,,0.3045923113822937
432,9.99999993922529e-09,1298,0.29908597469329834,,
433,,1299,,0.3060011565685272,
433,,1301,,,0.3023534119129181
433,9.99999993922529e-09,1301,0.3040023446083069,,
434,,1304,,,0.30380749702453613
434,9.99999993922529e-09,1304,0.30049148201942444,,
435,,1307,,,0.3046264052391052
435,9.99999993922529e-09,1307,0.30196812748908997,,
436,,1310,,,0.3023850917816162
436,9.99999993922529e-09,1310,0.3041306436061859,,
437,,1313,,,0.30245441198349
437,9.99999993922529e-09,1313,0.3036852180957794,,
438,,1316,,,0.3061904013156891
438,9.99999993922529e-09,1316,0.3036678731441498,,
439,,1319,,,0.3058755695819855
439,9.99999993922529e-09,1319,0.306640088558197,,
440,,1322,,,0.30418306589126587
440,9.99999993922529e-09,1322,0.3069736659526825,,
441,,1325,,,0.3032571077346802
441,9.99999993922529e-09,1325,0.302329421043396,,
442,,1328,,,0.3038935959339142
442,9.99999993922529e-09,1328,0.32827532291412354,,
443,,1331,,,0.29975712299346924
443,9.99999993922529e-09,1331,0.301914781332016,,
444,,1334,,,0.299251914024353
444,9.99999993922529e-09,1334,0.3026043474674225,,
445,,1337,,,0.3032364845275879
445,9.99999993922529e-09,1337,0.3019893765449524,,
446,,1340,,,0.30439069867134094
446,9.99999993922529e-09,1340,0.3036039471626282,,
447,,1343,,,0.3041152358055115
447,9.99999993922529e-09,1343,0.30695223808288574,,
448,,1346,,,0.30511781573295593
448,9.99999993922529e-09,1346,0.30150866508483887,,
449,,1349,,0.3012445569038391,
449,,1349,,,0.304729700088501
449,9.99999993922529e-09,1349,0.30438506603240967,,
450,,1352,,,0.3025835156440735
450,9.99999993922529e-09,1352,0.3013913929462433,,
451,,1355,,,0.31869813799858093
451,9.99999993922529e-09,1355,0.3043598234653473,,
452,,1358,,,0.30683642625808716
452,9.99999993922529e-09,1358,0.30527380108833313,,
453,,1361,,,0.30497878789901733
453,9.99999993922529e-09,1361,0.3077496588230133,,
454,,1364,,,0.30068033933639526
454,9.99999993922529e-09,1364,0.3058268427848816,,
455,,1367,,,0.29997575283050537
455,9.99999993922529e-09,1367,0.3052132725715637,,
456,,1370,,,0.3025582730770111
456,9.99999993922529e-09,1370,0.30489858984947205,,
457,,1373,,,0.29997697472572327
457,9.99999993922529e-09,1373,0.300576776266098,,
458,,1376,,,0.30575716495513916
458,9.99999993922529e-09,1376,0.3058066666126251,,
459,,1379,,,0.299660861492157
459,9.99999993922529e-09,1379,0.30221468210220337,,
460,,1382,,,0.3026238977909088
460,9.99999993922529e-09,1382,0.30234354734420776,,
461,,1385,,,0.2985914647579193
461,9.99999993922529e-09,1385,0.2997252941131592,,
462,,1388,,,0.2988799512386322
462,9.99999993922529e-09,1388,0.3008172810077667,,
463,,1391,,,0.3039717972278595
463,9.99999993922529e-09,1391,0.3064582943916321,,
464,,1394,,,0.30441614985466003
464,9.99999993922529e-09,1394,0.30151084065437317,,
465,,1397,,,0.3015179932117462
465,9.99999993922529e-09,1397,0.3006137013435364,,
466,,1399,,0.3048633337020874,
466,,1400,,,0.3035781979560852
466,9.99999993922529e-09,1400,0.30198901891708374,,
467,,1403,,,0.3024255335330963
467,9.99999993922529e-09,1403,0.3088095486164093,,
468,,1406,,,0.3039368987083435
468,9.99999993922529e-09,1406,0.30879417061805725,,
469,,1409,,,0.3029375374317169
469,9.99999993922529e-09,1409,0.30366307497024536,,
470,,1412,,,0.3015482723712921
470,9.99999993922529e-09,1412,0.30379006266593933,,
471,,1415,,,0.30207011103630066
471,9.99999993922529e-09,1415,0.3056916892528534,,
472,,1418,,,0.3029983937740326
472,9.99999993922529e-09,1418,0.3032951354980469,,
473,,1421,,,0.3024604916572571
473,9.99999993922529e-09,1421,0.3037619888782501,,
474,,1424,,,0.3022138476371765
474,9.99999993922529e-09,1424,0.3019351065158844,,
475,,1427,,,0.30538880825042725
475,9.99999993922529e-09,1427,0.3036308288574219,,
476,,1430,,,0.30664995312690735
476,9.99999993922529e-09,1430,0.3062949478626251,,
477,,1433,,,0.29718220233917236
477,9.99999993922529e-09,1433,0.30197203159332275,,
478,,1436,,,0.30634769797325134
478,9.99999993922529e-09,1436,0.3030838966369629,,
479,,1439,,,0.3038536608219147
479,9.99999993922529e-09,1439,0.3032301962375641,,
480,,1442,,,0.3016063868999481
480,9.99999993922529e-09,1442,0.30283138155937195,,
481,,1445,,,0.2990703582763672
481,9.99999993922529e-09,1445,0.3045240044593811,,
482,,1448,,,0.30075329542160034
482,9.99999993922529e-09,1448,0.3035610318183899,,
483,,1449,,0.2960565686225891,
483,,1451,,,0.3009948134422302
483,9.99999993922529e-09,1451,0.3025873601436615,,
484,,1454,,,0.3047812283039093
484,9.99999993922529e-09,1454,0.3018680810928345,,
485,,1457,,,0.3035677373409271
485,9.99999993922529e-09,1457,0.3090604245662689,,
486,,1460,,,0.31380391120910645
486,9.99999993922529e-09,1460,0.3065456748008728,,
487,,1463,,,0.3034262955188751
487,9.99999993922529e-09,1463,0.3006501793861389,,
488,,1466,,,0.3057704269886017
488,9.99999993922529e-09,1466,0.3043072521686554,,
489,,1469,,,0.2994109094142914
489,9.99999993922529e-09,1469,0.30461668968200684,,
490,,1472,,,0.3009900152683258
490,9.99999993922529e-09,1472,0.30686455965042114,,
491,,1475,,,0.30417540669441223
491,9.99999993922529e-09,1475,0.30341023206710815,,
492,,1478,,,0.3030256927013397
492,9.99999993922529e-09,1478,0.301411509513855,,
493,,1481,,,0.3006928861141205
493,9.99999993922529e-09,1481,0.3142997622489929,,
494,,1484,,,0.3048550486564636
494,9.99999993922529e-09,1484,0.29949119687080383,,
495,,1487,,,0.3025182783603668
495,9.99999993922529e-09,1487,0.3058617413043976,,
496,,1490,,,0.30764633417129517
496,9.99999993922529e-09,1490,0.30198878049850464,,
497,,1493,,,0.30440711975097656
497,9.99999993922529e-09,1493,0.29893264174461365,,
498,,1496,,,0.306184858083725
498,9.99999993922529e-09,1496,0.30212563276290894,,
499,,1499,,0.31068816781044006,
499,,1499,,,0.3045322895050049
499,9.99999993922529e-09,1499,0.3100906312465668,,
